2018-05-14 03:46:38,b'This is powerful! You have a talent. Truth. God bless. #MAGA #TrumpTrain #NRA #PatriotsUnite #AmericaFirst\xe2\x80\xa6 https://t.co/h7M1nN6nEq'
2018-05-14 03:14:03,b'Happy #mothersday2018 to my mom who I was not able to see in 3years now and she is not allowed to come to visit me\xe2\x80\xa6 https://t.co/vpVgFfxV0Q'
2018-05-14 03:10:29,b'@Sissy_USMC GO TRUMP! #BuildTheWall'
2018-05-14 02:39:53,b'Want to help stop human trafficking?\n   #BuildTheWall'
2018-05-14 02:37:48,b'Want to; create more jobs for unskilled workers?\nWant to; help stop the spread of opioids?       #BuildTheWall'
2018-05-14 02:07:18,b'It was a great #weekend for #Birding in Ohio. #migration https://t.co/Vj7cI5XWRS'
2018-05-14 01:20:02,"b""#Trump's WH Hypocrite\xe2\x8f\xa9|Genealogist Digs Up His Family Records After John Kelly Says #Immigrants Don't 'Assimilate' - https://t.co/BekAzd58iR"""
2018-05-14 01:16:01,b'Remember this at November Midterms! #Democrats are literally running on NOTHING! \n\n#VoteKAG &amp; Republicans to: \xf0\x9f\x91\x87\xf0\x9f\x8f\xbd\xe2\x80\xa6 https://t.co/7di4iejxqL'
2018-05-14 00:55:36,"b'Davino Watson, #US citizen, wrongfully held in #immigration detention 3+yrs. while seeking to prove his citizenship. https://t.co/VLLWbtmn4c'"
2018-05-14 00:36:04,b'@KatTimpf I\xe2\x80\x99d encourage President* Trump (his administration and followers) that undocumented immigrants (and their\xe2\x80\xa6 https://t.co/3HxxeXGb39'
2018-05-13 23:35:32,b'May God put a hedge of protection around ea Patriot left in this state. I pray for #RedWaveRising &amp; we can #MAGA\xe2\x80\xa6 https://t.co/mSKxZQeeBD'
2018-05-13 23:32:47,"b'@realDonaldTrump Nice try! Your isolationism, protectionism are coming back to bite you in the ass! We are all conn\xe2\x80\xa6 https://t.co/Kjh7H3SyRs'"
2018-05-13 23:25:21,b'Keep on winning as long as the appeasing left is whining I know we are winning! \n#AmericaFirst \n#BestAdvice\xe2\x80\xa6 https://t.co/jeQRkKBbAg'
2018-05-13 23:14:28,b'Guess the refugee concept totally escapes him. Maybe he could just watch the movie. Read cliff notes. Share it with\xe2\x80\xa6 https://t.co/mYCunthI0a'
2018-05-13 22:57:34,"b'#BuildTheWall No to illegal ""sanctuary"" cities and lawless politicians this is what happens mayhem Pedophiles \xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/Im2k9eO1oc'"
2018-05-13 22:56:16,"b'Wow, Is just like running away from who you are and from those that made it possible for you to be. Sad!.\xe2\x80\xa6 https://t.co/rOdeZqptCY'"
2018-05-13 22:27:48,"b'\xe2\x80\x9cAmerican\xe2\x80\x99s don\xe2\x80\x99t want these jobs... Its hot, hard work\xe2\x80\x9d.                                      \nSadly, I\xe2\x80\x99m waiting\xe2\x80\xa6 https://t.co/nEeklDelB7'"
2018-05-13 22:15:42,b'Please read &amp; share Aura\xe2\x80\x99s story. In Refuge and #Resistance on #MothersDay #KeepFamiliesTogether #Immigration\xe2\x80\xa6 https://t.co/qnl1t26m9s'
2018-05-13 22:03:10,b'#MothersoftheResistance @4thunyc with Aura Hernandez and her family in #sanctuary @ICNY  #mothersday #newsanctuary\xe2\x80\xa6 https://t.co/X29PqDgpdQ'
2018-05-13 21:51:19,b'Hard to dress up a pig because a pig is still a pig. #HisNameWasSethRich #LockHerUp #MAGA #TrumpTrain #AmericaFirst\xe2\x80\xa6 https://t.co/L0lSsrjaUq'
2018-05-13 21:44:26,"b'Yep, give us the names! #LockThemAllUp #BuildTheWall #MAGA #KAG #PatriotsUnite #NRA #TrumpTrain #2A\xe2\x80\xa6 https://t.co/rAHDaXGPSe'"
2018-05-13 21:16:54,b'@TombStoneBub @redpill25 @ClaireW1lliam @CaptainCruise8 @raiderrap1965 @gregd777 @bodysouls @csinut1 @srobhartkopf\xe2\x80\xa6 https://t.co/XHVOhNHTaQ'
2018-05-13 19:07:48,b'If we #BuildTheWall the #OpioidCrisis will be MUCH improved! @POTUS @realDonaldTrump during ur campaign U went 2 NH\xe2\x80\xa6 https://t.co/KSJIeAeELz'
2018-05-13 18:46:38,b'The #OpioidCrisis &amp; #ChronicPain May bore some but Everyone should understand hormones &amp; Anti-depressants &amp; cholest\xe2\x80\xa6 https://t.co/oSoY2HT0xr'
2018-05-13 18:31:00,b'#BlackGirlMagic \n#MelaninPoppin \n#RepresentationMatters \n\nFind us at the #HighTea event today!! \n\n@AvonGardens317\xe2\x80\xa6 https://t.co/SmMy6Piyhi'
2018-05-13 17:46:35,"b'#dunlin \n#shorebirds \n#migration \n#migratorybirds @ Port Norris, New\xe2\x80\xa6 https://t.co/wi0vKGfxjV'"
2018-05-13 17:45:38,b'Hope the know that a finished high end carpenter is considered unskilled in this country. #fools. #Immigration refo\xe2\x80\xa6 https://t.co/r7Ids5MXYn'
2018-05-13 17:22:00,b'For those in the back row\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\n#Immigration #ImmigrantsMakeAmericaGreat #beontherightsideofhistory https://t.co/BrcxDhG7k7'
2018-05-13 17:01:57,"b'Actually, my grandparents did. #Immigration https://t.co/cl3PNgLEFD'"
2018-05-13 16:21:30,"b""Who didn't see this coming? Instead of being honest about our need for immigrant labor, too many people listened to\xe2\x80\xa6 https://t.co/N29FTJOtYn"""
2018-05-13 16:19:07,b'@SenateMajLdr No August break until @SenateGOP di their job: FUND:\n#BuildTheWall \n#BorderSecurity\nShove the 300 Nom\xe2\x80\xa6 https://t.co/Kj1KUXfTmA'
2018-05-13 16:01:52,b'GO AWAY TOMI\xe2\x80\xbc\xef\xb8\x8f You are a DISGRACE to #Immigrants who make up more of the population in \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 as I am one too\xe2\x80\xbc\xef\xb8\x8f\xe2\x80\xbc\xef\xb8\x8f https://t.co/JnWFA6xBEC'
2018-05-13 15:38:57,b'@MasonBilly87 @kevinjohnson510 Richard Cloward\nFrances Fox Piven...\n\nWHO ARE THESE CLOWNS? THE DESTRUCTION IN THE U\xe2\x80\xa6 https://t.co/eAqNrPvlqg'
2018-05-13 15:21:49,"b'Did you forget about the voters? The ones who don\xe2\x80\x99t buy votes and cheat, I mean.... \n\nAnd Kate Steinle whose death\xe2\x80\xa6 https://t.co/asa0otiYB1'"
2018-05-13 15:16:37,b'@Jeanett80176235 @LizCrokin Use the money to #BuildTheWall'
2018-05-13 15:09:44,"b'@DineshDSouza END THE INVASION!\n\nEND ALL #refugees &amp; #immigration PROGRAMS, #EndDACA, REPLACE WITH MIN # WORK &amp; EDU\xe2\x80\xa6 https://t.co/kykYI9aUcK'"
2018-05-13 15:07:54,"b'@CNN END THE INVASION!\n\nEND ALL #refugees &amp; #immigration PROGRAMS, #EndDACA, REPLACE WITH MIN # WORK &amp; EDU VISA, DE\xe2\x80\xa6 https://t.co/3ryXZcD7kE'"
2018-05-13 14:32:23,"b'Mother\xe2\x80\x99s Day: Let\xe2\x80\x99s honor the immigrant mothers who uprooted their families and risked their lives, to come work ti\xe2\x80\xa6 https://t.co/UzmXsudiIe'"
2018-05-13 14:07:50,"b'@FoxNews @TomiLahren @WattersWorld Well, my ancestors came here because it was either that or starve in Ireland. Th\xe2\x80\xa6 https://t.co/6PklANbScy'"
2018-05-13 13:39:07,b'@NPR the comment wasn\xe2\x80\x99t about #Immigrants you fucking misleading assholes it was about #IllegalImmigrants WTF? How\xe2\x80\xa6 https://t.co/Ch6Zox6rtV'
2018-05-13 13:36:08,"b'@Education4Libs @pushforward40_2 Exactly! Russian interference Bad....Illegal interference, OK   Wonder if Dems wou\xe2\x80\xa6 https://t.co/qSLvcWPF6S'"
2018-05-13 13:25:21,"b'""1 document that circulated among the various parties made reference to the 2018 midterm elections in the U.S, sugg\xe2\x80\xa6 https://t.co/JbNcyiKWU9'"
2018-05-13 13:15:40,"b""ICYMI by @NickKristof:\n\n11-yo girl forced to be gang member's girlfriend\n\nJenesis staggered naked &amp; bleeding away f\xe2\x80\xa6 https://t.co/SUATiHVGgn"""
2018-05-13 12:42:25,"b'\xe2\x80\x9cAs the # of cases increase, we\xe2\x80\x99ll struggle to represent everyone,\xe2\x80\x9d Miguel \xe2\x80\x9cAndy\xe2\x80\x9d Nogueras, supervisory asst public\xe2\x80\xa6 https://t.co/S7RSnU2fNa'"
2018-05-13 12:36:40,"b'On #MothersDay, our ""Nation under God"" is imprisoning mothers protecting their children from rape &amp; violence.\n\nMore\xe2\x80\xa6 https://t.co/MlZwGFLMRr'"
2018-05-13 11:19:22,b'As a #preacher on #mothersday #mothersday2018 I know I must denounce #AG #jeffsessions and the #familyseparation po\xe2\x80\xa6 https://t.co/2wwg9cZqlh'
2018-05-13 07:25:32,b'Cut off their nuts then kick there ass. And throw them back over the border. I \xf0\x9f\x92\xa9on mexico. #BuildTheWall https://t.co/s7fsfjnRWz'
2018-05-13 05:16:35,b'Refuse to assimilate! America can\xe2\x80\x99t be \xe2\x80\x9ca great melting pot\xe2\x80\x9d if immigrants refuse to melt. https://t.co/II4tSxUYtX\xe2\x80\xa6 https://t.co/iByZFFl1Y9'
2018-05-13 04:48:53,b'So good for you! But But But you became LEGAL... I &amp; millions of Americans applaud that we do NOT applaud ILLEGAL A\xe2\x80\xa6 https://t.co/CyKivQg4wU'
2018-05-13 04:47:10,b'@kausmickey I share yr exasperation! Sounds exactly like how so many #immigration stories have started in #SoFL ove\xe2\x80\xa6 https://t.co/luruulbqiY'
2018-05-13 04:41:01,b'@drek_preference Refuse to assimilate! America can\xe2\x80\x99t be \xe2\x80\x9ca great melting pot\xe2\x80\x9d if immigrants refuse to melt.\xe2\x80\xa6 https://t.co/4VkKEGu7kV'
2018-05-13 04:07:48,b'@IB_JohnE5 @Jimmy_941 @highmindthought @American25pat @TroyAllenHumbl1 @lazyzimms @AmericanRosie @Texas_Proud_MP\xe2\x80\xa6 https://t.co/QgIcf9MlFj'
2018-05-13 03:53:46,b'#NoPhysicalBarriers #ShortageOfManpower #SecureTheBorder #BuildTheWall #KeepTexasSafe\nAgents Sound Alarm on Syrians\xe2\x80\xa6 https://t.co/2PmthNJ0uQ'
2018-05-13 03:45:12,b'@GeanineC @ncar999 @Scat0122 @Lost_Literati @fatoldbagpp @Anitabanita12 @familyroom37 @Wileycoyote71\xe2\x80\xa6 https://t.co/E5kVGyCe25'
2018-05-13 03:09:16,b'I know how to fix this problem in El Paso.....\n#BuildTheWall #NoAmnesty #Nofreeride \n\xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89\n#LivePD never disappoint\xe2\x80\xa6 https://t.co/gizlMoRHKK'
2018-05-13 02:35:26,"b""...and we've made all the conservatives mad by calling out the idealogical inconsistency of supporting\xe2\x80\xa6 https://t.co/CbzNBywHJT"""
2018-05-13 02:01:05,b'#BuildTheWall #NoDACA #NoAmnesty\n#Deport them! They are dividing our country. We are with .@realDonaldTrump to\xe2\x80\xa6 https://t.co/7Lg749SPnK'
2018-05-13 01:36:34,"b'Are we surprised at this point?\n\nThe White House leader has mocked &amp; insulted people with disabilities, #women,\xe2\x80\xa6 https://t.co/GitpX7hmAU'"
2018-05-13 01:15:14,b'@Idahograybeard @gatewaypundit Iranian Regime Threatens to Release Names of Western Officials Who Took Bribes to Pa\xe2\x80\xa6 https://t.co/25UFDJbU14'
2018-05-13 00:33:08,b'@realDonaldTrump RIGHT NOW IS THE GREATEST OPPORTUNITY IN HISTORY 4 BLACK USA CITIZENS! ABSOLUTELY TAKE ADVANTAGE O\xe2\x80\xa6 https://t.co/T8ir2ZP14C'
2018-05-13 00:22:50,b'@realDonaldTrump RIGHT NOW IS THE GREATEST OPPORTUNITY IN HISTORY 4 BLACK USA CITIZENS! ABSOLUTELY TAKE ADVANTAGE O\xe2\x80\xa6 https://t.co/nio16eij2D'
2018-05-13 00:07:16,b'@DelporableMe @jojoh888 RIGHT NOW IS THE GREATEST OPPORTUNITY IN HISTORY 4 BLACK USA CITIZENS! ABSOLUTELY TAKE ADVA\xe2\x80\xa6 https://t.co/0bnrcukBTm'
2018-05-12 23:56:33,"b'Yeah, he\xe2\x80\x99s trying desperately to win his mid term! All the incumbents do is posture. Both parties, save a few. I\xe2\x80\x99m\xe2\x80\xa6 https://t.co/gPuRsGP6j0'"
2018-05-12 23:37:22,b'Yes!!!! Amazing #parent #leadership developing #learning #culture of #literacy in their #communities #empowered\xe2\x80\xa6 https://t.co/c8nZ6jsncW'
2018-05-12 23:28:16,b'@The2ndA @PMgeezer @Raville @RedPill_Marine @Rescuer24Powell @rick_mopar @RonnyH91x @skinpo @Steve24111460\xe2\x80\xa6 https://t.co/rULHAVyzQ2'
2018-05-12 23:22:47,b'@The2ndA @april_logue @baconbits666 @billbray62 @dboaz75 @EarthsGuyNow @EJ1469 @jjcrocket @joecolton4 @jrcarter_1\xe2\x80\xa6 https://t.co/fqqIWFxS4r'
2018-05-12 22:27:08,"b'@realDonaldTrump @GOP @POTUS @HouseGOP @SenateGOP, change #Senate rules! Want perm retro #TaxCuts #BuildTheWall #2A\xe2\x80\xa6 https://t.co/eqOLvo76JV'"
2018-05-12 21:24:26,b'...because this administration is investing all kinds of funds into the foster care system and mental health...NOT.\xe2\x80\xa6 https://t.co/TNP3Qe95mZ'
2018-05-12 21:14:35,b'@tainteddemo1 @realDonaldTrump We need the wall to begin the rest. Just check out what\xe2\x80\x99s happening in GB. The forei\xe2\x80\xa6 https://t.co/ExkRV2QAnT'
2018-05-12 21:13:08,"b'\xe2\x80\x9c...seven of Kelly\xe2\x80\x99s eight great-grandparents were immigrants. Four immigrated from Italy, three from Ireland.\xe2\x80\x9d\xe2\x80\xa6 https://t.co/MxrAQ4QZK0'"
2018-05-12 20:30:42,"b'GREAT question @VanJones68 I say this everyday, we need to discuss OUR platform more, much more, not just the crazi\xe2\x80\xa6 https://t.co/td3rLba47o'"
2018-05-12 19:43:50,b'Maxine Waters explodes on House floor: I resent \xe2\x80\x98making America great again\xe2\x80\x99!   #MAGA #DemocraticParty\xe2\x80\xa6 https://t.co/xsiGoaSRjK'
2018-05-12 19:08:05,b'No more playing... Game over\n#BuildTheWall https://t.co/ZpvpXdkpq0'
2018-05-12 18:42:14,b'I would!!!\n\n#TrumpTrain2020 #TRUMPTRAIN #WETHEPEOPLE #WWG1WGA \n#QArmy #TheStormIsHere #BuildTheWall #Qanon https://t.co/dGCSmLrzIv'
2018-05-12 18:29:57,b'Such important reporting on the Yemeni-American families divided and trapped between war and the travel ban as they\xe2\x80\xa6 https://t.co/xwDEWxPI5i'
2018-05-12 17:09:51,"b""#HeyJohnKelly - If you're in a competition with your boss over who can out-racist the other...this week you win!!\xe2\x80\xa6 https://t.co/wkPlFkpFeE"""
2018-05-12 17:04:37,"b""Today is #WorldMigratoryBirdDay \xe2\x80\x94 check out my insta to read more about the weird history of the Canada goose's mig\xe2\x80\xa6 https://t.co/8O21G4Q0S4"""
2018-05-12 16:47:00,b'Appreciation lunch for the amazing folks that came to the Capitol to testify/meet w/their legislators on #cjreform\xe2\x80\xa6 https://t.co/uP3VbTWJR1'
2018-05-12 16:41:34,"b'If given a chance, immigrants do #hardwork #ImmigrantsMakeAmericaGreat #ImmigrationReform cc: @ahilliardm https://t.co/Zb9LFypnIU'"
2018-05-12 15:14:17,b'@realDonaldTrump We keep winning!  Thanks to our President Trump for his great leadership.  #KeepAmericaGreat\xe2\x80\xa6 https://t.co/b3oVA2IFj7'
2018-05-12 14:42:22,b'Chain Migration is DEFINITELY a problem \xe2\x80\x94 look what it\xe2\x80\x99s done to the White House! #immigration #Saturdaythoughts https://t.co/GS7ubP3Vu3'
2018-05-12 14:32:27,b'Promises made  promises kept! Isn\xe2\x80\x99t this what #Trumpville wanted?  Less brown people? Maybe you can try recruiting\xe2\x80\xa6 https://t.co/qaXwi5Zuw0'
2018-05-12 14:27:19,b'#My Grandparents were #Immigrants!! And #Trump\xe2\x80\x99s Ancestors were #Immigrants!! \xf0\x9f\xa7\x9f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f!?! https://t.co/wd3D2VB06s'
2018-05-12 14:01:39,b'Foster care or whatever? I certainly hope that these children are not being adopted by rich GOP contributors who fi\xe2\x80\xa6 https://t.co/tLkHccyJDf'
2018-05-12 13:01:28,b'When are the #Democrats in our country - especially in #NJ &amp; #CA going to care MORE ABOUT #Americans &amp; #American St\xe2\x80\xa6 https://t.co/eejA1y67b1'
2018-05-12 13:00:43,b'1906 #SFEarthquake saved my grandfather from life w/o a family. Denied #citizenship &amp; further #immigration by\xe2\x80\xa6 https://t.co/8tsQmGIUI6'
2018-05-12 12:48:41,b'Asylum seekers barely work: An overwhelming majority lives on benefits and endangers the welfare state\xe2\x80\xa6 https://t.co/wXlFTaUwwL'
2018-05-12 12:30:34,b'All the blather about #immigrants from anyone who isn\xe2\x80\x99t Native American \xe2\x80\x94confounds me.'
2018-05-12 12:30:13,b'Hey John Kelly I think you need to see this! #Racism #ignorance #WhiteHouse staff is a bunch of #immigrants https://t.co/6NL553rt18'
2018-05-12 11:55:29,b'Saturday #immigration cartoon https://t.co/6sxQmw2JDY'
2018-05-12 11:31:41,"b'And today there\xe2\x80\x99s yellow throated warbler, swainson\xe2\x80\x99s thrush and blue headed vireo! #migration https://t.co/cTlVWvl06V'"
2018-05-12 09:08:11,b'@victaco2222 @Drm1956 @susanlovechrist @realDonaldTrump There you go! LMAO I love your wit:) #BuildTheWall'
2018-05-12 09:04:23,b'@Coppervixen @Drm1956 @susanlovechrist @realDonaldTrump Nice reply:)Go copper! #BuildTheWall'
2018-05-12 04:42:56,"b'.@FrankSharry, the president of @AmericasVoice, a pro- #immigration group, said Trump\xe2\x80\x99s anger revealed ignorance ab\xe2\x80\xa6 https://t.co/wmn1T3Fo7C'"
2018-05-12 04:27:17,b'Yes there is a difference between legal and illegal immigration. #Itsimportanttodistinguish #Immigration #Ittookme5years #Itmatters'
2018-05-12 03:00:50,b'#guest #commentator  @DonLemon_CNN tonight just stated #Mexicans sending #money back to Mexico doing it to save for\xe2\x80\xa6 https://t.co/qsyCO1YU7i'
2018-05-12 02:59:47,b'Um she was a \xe2\x80\x98model\xe2\x80\x99 who stayed beyond her tourist visa who was also working here illegally.  And she married an ol\xe2\x80\xa6 https://t.co/5r59Tumk0Y'
2018-05-12 02:50:53,b'@JohnKelly my #grandparents were #immigrants My #father long #career #aerospace #engineer I am #lifelong #educator\xe2\x80\xa6 https://t.co/dGxUtpt37d'
2018-05-12 02:02:58,b'@RealJamesWoods Wallace is a first class IDIOT!  She is a typical leftist liberal lunatic with no common sense!  Ho\xe2\x80\xa6 https://t.co/gLEe0fsEWx'
2018-05-12 02:02:18,"b""I still don't understand how @POTUS and #Republicans can be against #anchorfamilies, #IllegalImmigrants,\xe2\x80\xa6 https://t.co/8F4V9wreC5"""
2018-05-12 02:01:38,"b""- Naomi Klein: \n'Let Them Drown:\nthe violence of othering \nin a warming world' -\n\n#Refugees\n#Migration\n#Immigration\xe2\x80\xa6 https://t.co/1OqmWSIaQY"""
2018-05-12 01:57:50,b'@elizabethforma Warren is an IDIOT !!!  Tell POCAHONTAS THAT SHE IS WASHED UP !  Her own party wants nothing to do\xe2\x80\xa6 https://t.co/dNiZAdWW07'
2018-05-12 01:52:44,b'@JudicialWatch Hang those LIBERAL LOONEY CROOKS!!  They deserve to be prosecuted for the double standard they opera\xe2\x80\xa6 https://t.co/Sz9cYIntRo'
2018-05-12 01:46:49,b'He is the absolute moron in chief. Too bad about the #ComplicitGOP #impeachment cannot be too soon.\xe2\x80\xa6 https://t.co/Jyu4lFdo27'
2018-05-12 01:32:50,b'It\xe2\x80\x99s Follow Back Friday! If you follow then I will follow back! #MagaArmy #MagaArmy #MAGA #AmericaIsStronger\xe2\x80\xa6 https://t.co/LsSoNSnGDb'
2018-05-12 01:08:30,b'Anyone well-versed in #immigration law? I have some questions about petitioning for a person with a criminal record\xe2\x80\xa6 https://t.co/PzsKyKFGPD'
2018-05-12 01:05:56,"b""@USAHotLips @NancyPelosi SHE'S SO WACKY!\n\nIDIOT! WHY HASN'T THE @DNC FORCED HER TO RETIRE? IDIOTS!\n\n\xe2\x80\xa2\xe2\x80\xa2\xe2\x80\xa2\xe2\x80\xa2\nEND\xe2\x80\xa6 https://t.co/DCZKcc1CsM"""
2018-05-12 00:48:42,b'LOVED watching @ananavarro hand #Trump-humping idiot @CortesSteve his ignorant ASS on @AC360.\n\n#JohnKelly\xe2\x80\xa6 https://t.co/PY36IzIK0M'
2018-05-12 00:22:57,b'@RepMiaLove Another elected official screwing her voters  #NoAmnesty #BuildTheWall #EndDACA'
2018-05-12 00:12:58,b'\xe2\x80\x9cChasing the American Dream\xe2\x80\x9d\nSunset | Echo Park\n\n#immigration #immigrants https://t.co/rlh0gDa66P'
2018-05-12 00:10:47,b'Andrew White stillllll addressing the subject matter of #immigration by leading with \xe2\x80\x9cthose immigrants.\xe2\x80\x9d  He lost m\xe2\x80\xa6 https://t.co/UmwNjVq8IH'
2018-05-12 00:01:11,b'@charliekirk11 Absolutely and show that their parents were also legal citizens of this country!!! #BuildTheWall #AmericaFirst'
2018-05-11 23:43:13,b'Yup!  #hateful  Also inaccurate. Most Jr. College students know that the majority of immigrants who make a living &amp;\xe2\x80\xa6 https://t.co/rvOvlRHO09'
2018-05-11 23:36:28,b'We continuously advocate with our Congress to pass a compassionate immigration package that protects our Dreamers.\xe2\x80\xa6 https://t.co/duBaO7Y4n3'
2018-05-11 23:06:23,b'@CNN That what was said about his Irish family members who came in late 1800s and 1900s. #Johnkelly @WhiteHouse #Immigrants'
2018-05-11 22:29:53,"b'This horrific decision means that nearly 60,000 Hondurans who have lived in the US for nearly two decades will be f\xe2\x80\xa6 https://t.co/011uqdbWtR'"
2018-05-11 22:11:06,b'What do we want?\n#justice                                          When do we want it?\nNow!\n#nodetentions\xe2\x80\xa6 https://t.co/emk4I7BTaI'
2018-05-11 22:09:31,b'Analysis | John Kelly\xe2\x80\x99s \xe2\x80\x98assimilation\xe2\x80\x99 into a hard-line stance against illegal immigrants https://t.co/60QVxXFLyT #Immigration'
2018-05-11 21:59:41,"b'@kellysadler45 What an immense embarrassment you are to the White House, our Government and the American People.\xe2\x80\xa6 https://t.co/2QMFOc0ZIa'"
2018-05-11 21:59:13,b'Some moments from USC 135th Commencement Ceremony at Alumni Park. @LANow @latimes @latimesphotos @USC\xe2\x80\xa6 https://t.co/Xg1J0OFa7Q'
2018-05-11 21:57:33,b'Some moments from USC 135th Commencement Ceremony at Alumni Park. @LANow @latimes @latimesphotos @USC\xe2\x80\xa6 https://t.co/kcbkawrgYz'
2018-05-11 21:55:32,b'Some moments from USC 135th Commencement Ceremony at Alumni Park. @LANow @latimes @latimesphotos @USC\xe2\x80\xa6 https://t.co/2UTk3icIBL'
2018-05-11 21:31:38,"b'This is what they said about my Italian grandparents too. Too bad their kids, grandkids and greats, with more than\xe2\x80\xa6 https://t.co/gNxMWc3RJF'"
2018-05-11 21:09:31,"b'@RealSaavedra @MikeKellyPA, u r BEST,Thanks 4 #fightingback against #MadMaxine! @GOP @POTUS @HouseGOP @SenateGOP\xe2\x80\xa6 https://t.co/T6TEFwAhV2'"
2018-05-11 21:05:09,b'Probably like his ancestors viewing Lady Liberty \xf0\x9f\x97\xbd for the 1st time Below.... Kelly: Vast majority of #immigrants h\xe2\x80\xa6 https://t.co/xQN8f6Qaib'
2018-05-11 20:55:59,b'So who is going to take a $10.95/hr job for only 2 months? \xe2\x80\x9cMust be able to lift 70lbs to shoulder height repetitiv\xe2\x80\xa6 https://t.co/UStpEsfnUN'
2018-05-11 20:55:17,"b'@seanhannity @SenateMajLdr @GOP @POTUS @HouseGOP @SenateGOP, change #Senate rules! Want perm #TaxCuts #BuildTheWall\xe2\x80\xa6 https://t.co/HKRu3ITAP0'"
2018-05-11 20:53:49,b'@cubbyrizzo @RxGlBr @MikeJBarnes @jaketapper Why is stating FACTS considered being negative?  Serious question?.  M\xe2\x80\xa6 https://t.co/13fMgIXsGa'
2018-05-11 20:51:49,"b'The concept that immigration need to assimilate would mean that we would not have had any ethnic parade, nor have a\xe2\x80\xa6 https://t.co/mXoTIH40HL'"
2018-05-11 20:42:16,b'Loving the stuff coming out of #immigration Twitter about the USCIS announcement of a new rule by policy memo. Can\xe2\x80\x99\xe2\x80\xa6 https://t.co/ebIJzh79Pu'
2018-05-11 20:18:12,b'@ananavarro is going IN right now\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xe2\x9d\xa4\xef\xb8\x8f\n\n#Immigrants \xf0\x9f\xa7\x95\xf0\x9f\x8f\xbe\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbe\xe2\x80\x8d\xf0\x9f\x8f\xab\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbc\xe2\x80\x8d\xf0\x9f\x92\xbb\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xf0\x9f\x92\xbc\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbd\xe2\x80\x8d\xf0\x9f\x92\xbc\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbf\xe2\x80\x8d\xf0\x9f\x94\xac'
2018-05-11 20:13:00,b'NYC friends please come by the BDC tomorrow evening. Would love to see you. #gettyimages #gettyimagesnews\xe2\x80\xa6 https://t.co/cJWSMqOjQS'
2018-05-11 20:04:22,b'These quarterly briefings are for Chicago #journalists to gather great sources and resources to cover the issues af\xe2\x80\xa6 https://t.co/cGh7CpiQPd'
2018-05-11 19:55:06,"b""@NoShadowBanning This just proves why we can't just let anyone into the USA!!! London has made a huge mistake. I on\xe2\x80\xa6 https://t.co/hsKQMJnD1Q"""
2018-05-11 19:54:44,b'#PathToCitizenship vs #IllegalAliens #Right vs #Wrong #Stand vs #Kneel #Pride vs #Crime #BuildTheWall &amp; open door f\xe2\x80\xa6 https://t.co/KakCl9XN3U'
2018-05-11 19:25:21,"b'I spent the morning at a #thepeoplespressconference @NewSanctuaryNYC with #immigrants talking about their lives, de\xe2\x80\xa6 https://t.co/OPjCNeB53v'"
2018-05-11 19:24:18,b'#johnkelly is a disgrace. I spent the morning at @NewSanctuaryNYC #peoplespressconference listening to #immigrants\xe2\x80\xa6 https://t.co/shUmSIueWH'
2018-05-11 19:15:35,b'#ICYMI 15 House Republicans have signed on to a discharge petition filed this week to force votes on a series of\xe2\x80\xa6 https://t.co/LTLJqo99Pe'
2018-05-11 19:00:14,b'You really need to watch this #ThursdayThoughts #AmericaIsStronger #BigPharma #BuildTheWall #Censorship\xe2\x80\xa6 https://t.co/6BNCEexx2t'
2018-05-11 18:56:01,b'Thread \xf0\x9f\x91\x87 #Immigrants #wegetthejobdone https://t.co/2MLpLNC3wg'
2018-05-11 18:50:20,"b'@realDonaldTrump @GOP @POTUS @HouseGOP @SenateGOP, change #Senate rules! Want perm retro #TaxCuts #BuildTheWall #2A\xe2\x80\xa6 https://t.co/vjMdW981NN'"
2018-05-11 18:35:49,"b""Ok, this is eating me alive. I'm an #immigrant and an AMERICAN by choice. I sing the #StarSpangledBanner with pride\xe2\x80\xa6 https://t.co/OUCOSZmQJa"""
2018-05-11 18:16:50,"b'Sadly, I think of my four #Immigrant grandparents this way, too, and how they would feel if they were living here t\xe2\x80\xa6 https://t.co/imRTsCkPX6'"
